"Time","total requests","successful requests","failed requests (status 5xx)","failed requests (status 4xx)"
1652866120000,136.84597156017236,123.06788760275109,0,6.8890419787106385
1652866125000,136.80047425282478,123.02269647504701,0,6.888888888888888
1652866130000,136.80047425282478,123.02269647504701,0,6.888888888888888
1652866135000,135.88864049934693,122.11086272156916,0,6.888888888888888
1652866140000,135.72029571927982,123.09554854762325,0,6.3123735858282775
1652866145000,135.72029571927982,123.09554854762325,0,6.3123735858282775
1652866150000,138.56701876689988,125.94227159524331,0,6.3123735858282775
1652866155000,138.1513525262142,125.13086636881296,0,6.510243078700618
1652866160000,138.1513525262142,125.13086636881296,0,6.510243078700618
1652866165000,139.81651156423112,126.79602540682987,0,6.510243078700618
1652866170000,141.10736345838774,128.57514410010847,0,6.266109679139632
1652866175000,141.10736345838774,128.57514410010847,0,6.266109679139632
1652866180000,139.30786463337068,126.77564527509142,0,6.266109679139632
1652866185000,139.86661045063298,126.35579957976344,0,6.755405435434769
1652866190000,139.86661045063298,126.35579957976344,0,6.755405435434769
1652866195000,136.88274791584826,123.37193704497872,0,6.755405435434769
1652866200000,136.17803835967854,122.53207769738273,0,6.822980331147905
1652866205000,136.17803835967854,122.53207769738273,0,6.822980331147905
1652866210000,137.04425546636776,123.39829480407194,0,6.822980331147905
1652866215000,134.70965029678672,121.55292525456075,0,6.578362521112989
1652866220000,134.70965029678672,121.55292525456075,0,6.578362521112989
1652866225000,135.6484902822597,122.49176524003374,0,6.578362521112989
1652866230000,136.5999960951221,123.75555165067763,0,6.422222222222222
1652866235000,136.5999960951221,123.75555165067763,0,6.422222222222222
1652866240000,135.73833841409242,122.893893969648,0,6.422222222222222
1652866245000,136.29389396964797,123.13833841409244,0,6.5777777777777775
1652866250000,136.29389396964797,123.13833841409244,0,6.5777777777777775
1652866255000,135.76147213085605,122.60591657530053,0,6.5777777777777775
1652866260000,135.36147213085604,121.98369435307829,0,6.688888888888888
1652866265000,135.36147213085604,121.98369435307829,0,6.688888888888888
1652866270000,137.16971098645155,123.79193320867375,0,6.688888888888888
1652866275000,135.90405323109403,123.37044137305271,0,6.266805929020645
1652866280000,135.90405323109403,123.37044137305271,0,6.266805929020645
1652866285000,135.3995180802412,122.8659062221999,0,6.266805929020645
1652866290000,135.51063166054297,123.46591955582954,0,6.022356052356719
1652866295000,135.51063166054297,123.46591955582954,0,6.022356052356719
1652866300000,133.97778870891486,121.93307660420143,0,6.022356052356719
1652866305000,133.75354870880412,121.44271117186051,0,6.155418768471811
1652866310000,133.75354870880412,121.44271117186051,0,6.155418768471811
1652866315000,133.4273526718274,121.11651513488378,0,6.155418768471811
1652866320000,133.20713835073101,120.629081060569,0,6.289028645081003
1652866325000,133.20713835073101,120.629081060569,0,6.289028645081003
1652866330000,135.62448993797642,123.04643264781441,0,6.289028645081003
1652866335000,136.1558084567573,123.44497980850505,0,6.35541432412613
1652866340000,136.1558084567573,123.44497980850505,0,6.35541432412613
1652866345000,135.95429286756593,123.24346421931365,0,6.35541432412613
1652866350000,137.48863951171455,125.04419506727011,0,6.222222222222222
1652866355000,137.48863951171455,125.04419506727011,0,6.222222222222222
1652866360000,135.9370377560959,123.49259331165146,0,6.222222222222222
1652866365000,137.18040716270167,123.26960518052351,0,6.955400991089087
1652866370000,137.18040716270167,123.26960518052351,0,6.955400991089087
1652866375000,137.33126821596608,123.4204662337879,0,6.955400991089087
1652866380000,138.0667679694157,123.39977536958017,0,7.333496299917777
1652866385000,138.0667679694157,123.39977536958017,0,7.333496299917777
1652866390000,139.64653834041405,124.97954574057849,0,7.333496299917777
1652866395000,139.93543364919867,125.00176845663884,0,7.466832596279918
1652866400000,139.93543364919867,125.00176845663884,0,7.466832596279918
1652866405000,139.73291808271034,124.79925289015051,0,7.466832596279918
1652866410000,139.10851413178472,124.79772103829791,0,7.155396546743407
1652866415000,139.10851413178472,124.79772103829791,0,7.155396546743407
1652866420000,140.24260353134312,125.93181043785633,0,7.155396546743407
1652866425000,139.26590968009538,125.75479856898427,0,6.7555555555555555
1652866430000,139.26590968009538,125.75479856898427,0,6.7555555555555555
1652866435000,138.9111121100686,125.40000099895748,0,6.7555555555555555
1652866440000,138.08680207940327,125.06515859689141,0,6.510821741255944
1652866445000,138.08680207940327,125.06515859689141,0,6.510821741255944
1652866450000,140.42141000955482,127.39976652704293,0,6.510821741255944
1652866455000,140.68911463145145,127.97828598319917,0,6.355414324126131
1652866460000,140.68911463145145,127.97828598319917,0,6.355414324126131
1652866465000,139.33307019923478,126.62224155098254,0,6.355414324126131
1652866470000,139.04314434272638,125.84373098332016,0,6.599706679703123
1652866475000,139.04314434272638,125.84373098332016,0,6.599706679703123
1652866480000,139.35346874611383,126.15405538670758,0,6.599706679703123
1652866485000,139.55660349146825,126.35631015161627,0,6.600146669925999
1652866490000,139.55660349146825,126.35631015161627,0,6.600146669925999
1652866495000,138.86668500684775,125.66639166699574,0,6.600146669925999
1652866500000,138.24651728915458,125.00118982287904,0,6.622663733137765
1652866505000,138.24651728915458,125.00118982287904,0,6.622663733137765
1652866510000,138.49074454289004,125.24541707661449,0,6.622663733137765
1652866515000,139.31091670512643,126.55507768648154,0,6.377919509322429
1652866520000,139.31091670512643,126.55507768648154,0,6.377919509322429
1652866525000,137.97807760441967,125.2222385857748,0,6.377919509322429
1652866530000,137.1992474575769,124.75480301313246,0,6.222222222222222
1652866535000,137.1992474575769,124.75480301313246,0,6.222222222222222
1652866540000,136.8676726371802,124.42322819273573,0,6.222222222222222
1652866545000,136.9322663095602,125.02168455763805,0,5.955290875961068
1652866550000,136.9322663095602,125.02168455763805,0,5.955290875961068
1652866555000,137.37697899914468,125.46639724722255,0,5.955290875961068
1652866560000,136.75785250998604,124.62424954103119,0,6.066801484477434
1652866565000,136.75785250998604,124.62424954103119,0,6.066801484477434
1652866570000,137.46668313366942,125.33308016471454,0,6.066801484477434
1652866575000,138.7545492837814,126.39899372822583,0,6.177777777777777
1652866580000,138.7545492837814,126.39899372822583,0,6.177777777777777
1652866585000,138.33081101014517,125.9752554545896,0,6.177777777777777
1652866590000,139.6207799230346,125.84269596561332,0,6.889041978710638
1652866595000,139.6207799230346,125.84269596561332,0,6.889041978710638
1652866600000,138.22281336819782,124.44472941077655,0,6.889041978710638
1652866605000,138.8920090178317,123.83103205357375,0,7.530488482128973
1652866610000,138.8920090178317,123.83103205357375,0,7.530488482128973
1652866615000,139.76067772668313,124.69970076242518,0,7.530488482128973
1652866620000,140.53262239881116,124.40000607064795,0,8.066308164081597
1652866625000,140.53262239881116,124.40000607064795,0,8.066308164081597
1652866630000,140.90938837050138,124.7767720423382,0,8.066308164081597
1652866635000,139.73383469140563,124.53383469140563,0,7.6
1652866640000,139.73383469140563,124.53383469140563,0,7.6
1652866645000,140.6431837432641,125.44318374326411,0,7.6
1652866650000,140.26150029247898,126.03390320024417,0,7.1137985461174225
1652866655000,140.26150029247898,126.03390320024417,0,7.1137985461174225
1652866660000,140.3442813529288,126.11668426069394,0,7.1137985461174225
1652866665000,138.8836103287002,124.97188091850418,0,6.955864705098004
1652866670000,138.8836103287002,124.97188091850418,0,6.955864705098004
1652866675000,137.44552660180628,123.5337971916103,0,6.955864705098004
1652866680000,138.20005393992068,123.97751566129226,0,7.111269139314207
1652866685000,138.20005393992068,123.97751566129226,0,7.111269139314207
1652866690000,136.8472410498011,122.62470277117271,0,7.111269139314207
1652866695000,135.40173485336712,121.84617929781155,0,6.777777777777777
1652866700000,135.40173485336712,121.84617929781155,0,6.777777777777777
1652866705000,134.47406255015989,120.91850699460431,0,6.777777777777777
1652866710000,133.14172923904925,120.65256281312868,0,6.244583212960289
1652866715000,133.14172923904925,120.65256281312868,0,6.244583212960289
1652866720000,135.4239620816549,122.93479565573433,0,6.244583212960289
1652866725000,135.3330751680298,123.11112454471031,0,6.1109753116597405
1652866730000,135.3330751680298,123.11112454471031,0,6.1109753116597405
1652866735000,134.63872328880257,122.41677266548308,0,6.1109753116597405
1652866740000,136.72861018020498,124.1508324024272,0,6.288888888888889
1652866745000,136.72861018020498,124.1508324024272,0,6.288888888888889
1652866750000,135.59950915761766,123.02173137983988,0,6.288888888888889
1652866755000,136.77621634190245,123.309848927845,0,6.733183707028732
1652866760000,136.77621634190245,123.309848927845,0,6.733183707028732
1652866765000,136.39964850932927,122.93328109527181,0,6.733183707028732
1652866770000,135.35627465837783,121.71183021393338,0,6.822222222222222
1652866775000,135.35627465837783,121.71183021393338,0,6.822222222222222
1652866780000,137.58178353311098,123.93733908866653,0,6.822222222222222
1652866785000,138.40294010000207,124.49213811782391,0,6.955400991089087
1652866790000,138.40294010000207,124.49213811782391,0,6.955400991089087
1652866795000,138.80146381763885,124.8906618354607,0,6.955400991089087
1652866800000,141.09030184346054,126.06841344098058,0,7.510944201239973
1652866805000,141.09030184346054,126.06841344098058,0,7.510944201239973
1652866810000,140.66529731438067,125.64340891190072,0,7.510944201239973
1652866815000,140.73419854898262,125.71164249218134,0,7.511278028400631
1652866820000,140.73419854898262,125.71164249218134,0,7.511278028400631
1652866825000,142.2230841169232,127.20052806012193,0,7.511278028400631
1652866830000,140.71085495627517,125.82196606738627,0,7.444444444444444
1652866835000,140.71085495627517,125.82196606738627,0,7.444444444444444
1652866840000,140.7678600125662,125.8789711236773,0,7.444444444444444
1652866845000,139.61336324597136,125.74638842430866,0,6.933487410831351
1652866850000,139.61336324597136,125.74638842430866,0,6.933487410831351
1652866855000,138.44001638272502,124.57304156106231,0,6.933487410831351
1652866860000,138.92784648265317,125.10562426043094,0,6.9111111111111105
1652866865000,138.92784648265317,125.10562426043094,0,6.9111111111111105
1652866870000,137.58049498341222,123.75827276118999,0,6.9111111111111105
1652866875000,136.24716165007888,122.64716165007889,0,6.8
1652866880000,136.24716165007888,122.64716165007889,0,6.8
1652866885000,137.91875694270067,124.31875694270069,0,6.8
1652866890000,135.91975252038017,123.38614066233889,0,6.266805929020646
1652866895000,135.91975252038017,123.38614066233889,0,6.266805929020646
1652866900000,136.65129983073183,124.11768797269053,0,6.266805929020646
1652866905000,136.84930427527405,124.40513636789422,0,6.222083953689918
1652866910000,136.84930427527405,124.40513636789422,0,6.222083953689918
1652866915000,133.3081487078065,120.86398080042667,0,6.222083953689918
1652866920000,134.99803757447364,122.73137090780699,0,6.133333333333334
1652866925000,134.99803757447364,122.73137090780699,0,6.133333333333334
1652866930000,134.0373499769089,121.77068331024225,0,6.133333333333334
1652866935000,134.74740777809356,120.9699361663516,0,6.88873580587098
1652866940000,134.74740777809356,120.9699361663516,0,6.88873580587098
1652866945000,136.39918718924514,122.62171557750317,0,6.88873580587098
1652866950000,137.35579605472714,123.6224627213938,0,6.866666666666666
1652866955000,137.35579605472714,123.6224627213938,0,6.866666666666666
1652866960000,140.5736792401504,126.84034590681709,0,6.866666666666666
1652866965000,140.57475383193145,127.06334246723448,0,6.755705682348497
1652866970000,140.57475383193145,127.06334246723448,0,6.755705682348497
1652866975000,139.4752779100854,125.96386654538838,0,6.755705682348497
1652866980000,140.49423107015733,126.49485326472647,0,6.999688902715436
1652866985000,140.49423107015733,126.49485326472647,0,6.999688902715436
1652866990000,140.13189351492306,126.13251570949222,0,6.999688902715436
1652866995000,138.55631020751454,124.8229768741812,0,6.866666666666666
1652867000000,138.55631020751454,124.8229768741812,0,6.866666666666666
1652867005000,137.8264738523451,124.09314051901175,0,6.866666666666666
1652867010000,137.11536274123395,123.20425163012287,0,6.955555555555555
1652867015000,137.11536274123395,123.20425163012287,0,6.955555555555555
1652867020000,139.17599016318158,125.26487905207046,0,6.955555555555555
1652867025000,139.06696704610476,126.08861245256728,0,6.489177296768745
1652867030000,139.06696704610476,126.08861245256728,0,6.489177296768745
1652867035000,138.4248218439338,125.44646725039631,0,6.489177296768745
1652867040000,138.84284949908053,125.5101087320035,0,6.66637038353851
1652867045000,138.84284949908053,125.5101087320035,0,6.66637038353851
1652867050000,140.42040175099322,127.08766098391621,0,6.66637038353851
1652867055000,139.9325769891752,126.95508760005052,0,6.488744694562342
1652867060000,139.9325769891752,126.95508760005052,0,6.488744694562342
1652867065000,140.66927375411288,127.69178436498822,0,6.488744694562342
1652867070000,140.8935858529891,127.95996510586141,0,6.466810373563858
1652867075000,140.8935858529891,127.95996510586141,0,6.466810373563858
1652867080000,139.73309487807947,126.79947413095175,0,6.466810373563858
1652867085000,140.82415136543477,128.02329797520878,0,6.4004266951130075
1652867090000,140.82415136543477,128.02329797520878,0,6.4004266951130075
1652867095000,139.9580022744092,127.15714888418321,0,6.4004266951130075
1652867100000,140.60031763976173,126.6000065217369,0,7.000155559012423
1652867105000,140.60031763976173,126.6000065217369,0,7.000155559012423
1652867110000,139.11145785119066,125.11114673316582,0,7.000155559012423
1652867115000,139.7992607900214,125.22148301224364,0,7.288888888888889
1652867120000,139.7992607900214,125.22148301224364,0,7.288888888888889
1652867125000,140.75378374307735,126.17600596529957,0,7.288888888888889
1652867130000,140.08711707641066,125.020450409744,0,7.533333333333333
1652867135000,140.08711707641066,125.020450409744,0,7.533333333333333
1652867140000,138.48171638634463,123.41504971967797,0,7.533333333333333
1652867145000,138.45949416412242,124.10393860856686,0,7.177777777777777
1652867150000,138.45949416412242,124.10393860856686,0,7.177777777777777
1652867155000,139.28815218309182,124.93259662753628,0,7.177777777777777
1652867160000,137.53154973722027,123.48741738460589,0,7.0220661763071925
1652867165000,137.53154973722027,123.48741738460589,0,7.0220661763071925
1652867170000,137.06838139703137,123.02424904441698,0,7.0220661763071925
1652867175000,136.53609495401406,122.93609495401405,0,6.8
1652867180000,136.53609495401406,122.93609495401405,0,6.8
1652867185000,137.20931380644927,123.6093138064493,0,6.8
1652867190000,137.89715234830885,124.29745456381518,0,6.799848892246839
1652867195000,137.89715234830885,124.29745456381518,0,6.799848892246839
1652867200000,135.68708896220193,122.08739117770823,0,6.799848892246839
1652867205000,135.26591708700903,121.62147264256457,0,6.822222222222222
1652867210000,135.26591708700903,121.62147264256457,0,6.822222222222222
1652867215000,135.30891620756734,121.66447176312289,0,6.822222222222222
1652867220000,135.97347136314067,121.70743874236825,0,7.133016310386205
1652867225000,135.97347136314067,121.70743874236825,0,7.133016310386205
1652867230000,135.3742085322969,121.10817591152448,0,7.133016310386205
1652867235000,134.19854226561245,119.75409782116802,0,7.222222222222222
1652867240000,134.19854226561245,119.75409782116802,0,7.222222222222222
1652867245000,133.46714273720806,119.02269829276364,0,7.222222222222222
1652867250000,135.44384695859574,120.73306275380031,0,7.355392102397725
1652867255000,135.44384695859574,120.73306275380031,0,7.355392102397725
1652867260000,135.68125587798798,120.97047167319252,0,7.355392102397725
1652867265000,134.2167037784993,120.30528352471589,0,6.955710126891708
1652867270000,134.2167037784993,120.30528352471589,0,6.955710126891708
1652867275000,135.24056629864435,121.32914604486093,0,6.955710126891708
1652867280000,135.81730306563423,122.61730306563423,0,6.6
1652867285000,135.81730306563423,122.61730306563423,0,6.6
1652867290000,138.11161729519912,124.91161729519912,0,6.6
1652867295000,136.9793126267003,124.62348249714188,0,6.177915064779216
1652867300000,136.9793126267003,124.62348249714188,0,6.177915064779216
1652867305000,137.87561522409607,125.51978509453765,0,6.177915064779216
1652867310000,138.4735446071074,125.91826805769742,0,6.26652741050199
1652867315000,138.4735446071074,125.91826805769742,0,6.26652741050199
1652867320000,138.7121445024648,126.1568679530548,0,6.26652741050199
1652867325000,139.46980079913527,126.31395289140399,0,6.577923953865642
1652867330000,139.46980079913527,126.31395289140399,0,6.577923953865642
1652867335000,138.80054966447216,125.64470175674086,0,6.577923953865642
1652867340000,138.5772686532892,125.46615754217808,0,6.555555555555555
1652867345000,138.5772686532892,125.46615754217808,0,6.555555555555555
1652867350000,138.57852217408742,125.46741106297632,0,6.555555555555555
1652867355000,137.95838004431374,125.40226643926464,0,6.289168407484778
1652867360000,137.95838004431374,125.40226643926464,0,6.289168407484778
1652867365000,139.07131178869426,126.51519818364515,0,6.289168407484778
1652867370000,138.13589836291237,125.6470094740235,0,6.244444444444444
1652867375000,138.13589836291237,125.6470094740235,0,6.244444444444444
1652867380000,139.22273729539668,126.7338484065078,0,6.244444444444444
1652867385000,140.11266521972095,127.57905336167966,0,6.266805929020646
1652867390000,140.11266521972095,127.57905336167966,0,6.266805929020646
1652867395000,139.4653770474427,126.9317651894014,0,6.266805929020646
1652867400000,141.95322690089623,127.95322690089623,0,7
1652867405000,141.95322690089623,127.95322690089623,0,7
1652867410000,141.06487905207047,127.06487905207047,0,7
1652867415000,141.79821238540382,127.13154571873713,0,7.333333333333333
1652867420000,141.79821238540382,127.13154571873713,0,7.333333333333333
1652867425000,142.17752296862537,127.51085630195871,0,7.333333333333333
1652867430000,142.5108563019587,127.3108563019587,0,7.6
1652867435000,142.5108563019587,127.3108563019587,0,7.6
1652867440000,141.86666088813433,126.6666608881343,0,7.6
1652867445000,139.6444386659121,125.46666088813431,0,7.088888888888889
1652867450000,139.6444386659121,125.46666088813431,0,7.088888888888889
1652867455000,140.62300449659605,126.44522671881828,0,7.088888888888889
1652867460000,141.06637044648852,127.77777685967934,0,6.644296793404591
1652867465000,141.06637044648852,127.77777685967934,0,6.644296793404591
1652867470000,140.77822673618678,127.4896331493776,0,6.644296793404591
1652867475000,140.0893531555997,126.8007595687905,0,6.644296793404591
1652867480000,140.0893531555997,126.8007595687905,0,6.644296793404591
1652867485000,141.12323002935045,127.83463644254124,0,6.644296793404591
1652867490000,142.81318210448953,128.67984877115617,0,7.066666666666666
1652867495000,142.81318210448953,128.67984877115617,0,7.066666666666666
1652867500000,141.28863457355268,127.15530124021936,0,7.066666666666666
1652867505000,141.08973089421167,126.02272940528968,0,7.533500744460989
1652867510000,141.08973089421167,126.02272940528968,0,7.533500744460989
1652867515000,141.68844154014792,126.62144005122595,0,7.533500744460989
1652867520000,141.4429007750445,126.68734521948895,0,7.377777777777777
1652867525000,141.4429007750445,126.68734521948895,0,7.377777777777777
1652867530000,141.98679778605234,127.23124223049676,0,7.377777777777777
1652867535000,141.23124223049678,126.92013111938564,0,7.155555555555555
1652867540000,141.23124223049678,126.92013111938564,0,7.155555555555555
1652867545000,141.6671838304123,127.35607271930121,0,7.155555555555555
1652867550000,141.9560727193012,127.91162827485675,0,7.022222222222222
1652867555000,141.9560727193012,127.91162827485675,0,7.022222222222222
1652867560000,141.97595956922743,127.93151512478298,0,7.022222222222222
1652867565000,142.152652926659,128.06407711723253,0,7.044287904713229
1652867570000,142.152652926659,128.06407711723253,0,7.044287904713229
1652867575000,142.4451857436821,128.35660993425563,0,7.044287904713229
1652867580000,142.42296401527605,128.86770968759444,0,6.777627163840803
1652867585000,142.42296401527605,128.86770968759444,0,6.777627163840803
1652867590000,143.46344964015503,129.90819531247342,0,6.777627163840803
1652867595000,143.5078930969671,129.73042148522515,0,6.88873580587098
1652867600000,143.5078930969671,129.73042148522515,0,6.88873580587098
1652867605000,139.74542642665895,125.96795481491701,0,6.88873580587098
1652867610000,139.83757415348958,126.148076842498,0,6.8447486554958
1652867615000,139.83757415348958,126.148076842498,0,6.8447486554958
1652867620000,139.0021739237793,125.31267661278773,0,6.8447486554958
1652867625000,138.86775064137228,124.64521236274385,0,7.111269139314207
1652867630000,138.86775064137228,124.64521236274385,0,7.111269139314207
1652867635000,138.8485152185634,124.62597693993494,0,7.111269139314207
1652867640000,138.09294287251126,124.04818632236568,0,7.02237827507278
1652867645000,138.09294287251126,124.04818632236568,0,7.02237827507278
1652867650000,140.63253508363266,126.5877785334871,0,7.02237827507278
1652867655000,141.56480123275696,127.07591234386808,0,7.244444444444444
1652867660000,141.56480123275696,127.07591234386808,0,7.244444444444444
1652867665000,141.5524648401256,127.06357595123669,0,7.244444444444444
1652867670000,142.8846806674282,127.81834880813616,0,7.533165929646007
1652867675000,142.8846806674282,127.81834880813616,0,7.533165929646007
1652867680000,141.46707561431023,126.4007437550182,0,7.533165929646007
1652867685000,141.02264104618953,126.35630029820612,0,7.333170373991689
1652867690000,141.02264104618953,126.35630029820612,0,7.333170373991689
1652867695000,142.71025879571974,128.04391804773635,0,7.333170373991689
1652867700000,142.24469975876008,127.5780330920934,0,7.333333333333333
1652867705000,142.24469975876008,127.5780330920934,0,7.333333333333333
1652867710000,142.71550253829213,128.04883587162547,0,7.333333333333333
1652867715000,141.87105809384767,127.78216920495882,0,7.044444444444443
1652867720000,141.87105809384767,127.78216920495882,0,7.044444444444443
1652867725000,141.73359852441163,127.64470963552276,0,7.044444444444443
1652867730000,141.66693185774497,127.4891540799672,0,7.088888888888889
1652867735000,141.66693185774497,127.4891540799672,0,7.088888888888889
1652867740000,140.37906127434906,126.20128349657128,0,7.088888888888889
1652867745000,139.82244105109478,125.68942178485624,0,7.066509633119264
1652867750000,139.82244105109478,125.68942178485624,0,7.066509633119264
1652867755000,140.79737784730736,126.66435858106881,0,7.066509633119264
1652867760000,141.1740742153256,126.64138677921163,0,7.266343718056976
1652867765000,141.1740742153256,126.64138677921163,0,7.266343718056976
1652867770000,140.4834111020033,125.95072366588934,0,7.266343718056976
1652867775000,141.3755389321425,127.06410978927266,0,7.155714571434922
1652867780000,141.3755389321425,127.06410978927266,0,7.155714571434922
1652867785000,141.0677595304587,126.75633038758886,0,7.155714571434922
1652867790000,141.6888888888889,126.88888888888889,0,7.4
1652867795000,141.6888888888889,126.88888888888889,0,7.4
1652867800000,139.7550588206278,124.95505882062781,0,7.4
1652867805000,140.8473405282972,125.06851082853944,0,7.8894148498788805
1652867810000,140.8473405282972,125.06851082853944,0,7.8894148498788805
1652867815000,142.84962495727248,127.07079525751469,0,7.8894148498788805
1652867820000,143.51175315160523,127.20100450157524,0,8.155374325014998
1652867825000,143.51175315160523,127.20100450157524,0,8.155374325014998
1652867830000,143.26552101311327,126.9547723630833,0,8.155374325014998
1652867835000,142.89002619811305,126.7785570543543,0,8.044623213849198
1652867840000,142.89002619811305,126.7785570543543,0,8.044623213849198
1652867845000,144.37943757935963,128.26796843560086,0,8.044623213849198
1652867850000,141.7972827083433,127.22047671763156,0,7.288402995355866
1652867855000,141.7972827083433,127.22047671763156,0,7.288402995355866
1652867860000,140.5091498853525,125.93234389464075,0,7.288402995355866
1652867865000,137.75683411381135,124.46794522492245,0,6.644444444444444
1652867870000,137.75683411381135,124.46794522492245,0,6.644444444444444
1652867875000,138.42222222222222,125.13333333333333,0,6.644444444444444
1652867880000,139.30903416638273,126.17628451081185,0,6.5774854450913285
1652867885000,139.30903416638273,126.17628451081185,0,6.5774854450913285
1652867890000,139.33125638860497,126.1985067330341,0,6.5774854450913285
1652867895000,140.53652910194015,127.24675422805966,0,6.64488743694024
1652867900000,140.53652910194015,127.24675422805966,0,6.64488743694024
1652867905000,139.91301408006845,126.62323920618798,0,6.64488743694024
1652867910000,140.043151644795,127.02092942257278,0,6.51111111111111
